%eval_id,interface,innoPriority,mobIncomeShare,scenarioFileName,calcResultsScript,o_numCombCars_6321_2012,o_numCombCars_6321_2013,o_numCombCars_6321_2014,o_numCombCars_6321_2015,o_numCombCars_6321_2016,o_numCombCars_6321_2017,o_numElecCars_6321_2012,o_numElecCars_6321_2013,o_numElecCars_6321_2014,o_numElecCars_6321_2015,o_numElecCars_6321_2016,o_numElecCars_6321_2017,o_dataCombCars_6321_2012,o_dataCombCars_6321_2013,o_dataCombCars_6321_2014,o_dataCombCars_6321_2015,o_dataCombCars_6321_2016,o_dataCombCars_6321_2017,o_dataElecCars_6321_2012,o_dataElecCars_6321_2013,o_dataElecCars_6321_2014,o_dataElecCars_6321_2015,o_dataElecCars_6321_2016,o_dataElecCars_6321_2017,o_inIntervalComb_6321_2012,o_inIntervalComb_6321_2013,o_inIntervalComb_6321_2014,o_inIntervalComb_6321_2015,o_inIntervalComb_6321_2016,o_inIntervalComb_6321_2017,o_inIntervalElec_6321_2012,o_inIntervalElec_6321_2013,o_inIntervalElec_6321_2014,o_inIntervalElec_6321_2015,o_inIntervalElec_6321_2016,o_inIntervalElec_6321_2017,
1,NO_ID,0.25,0.25,parameters_med.csv,multi-objective-intervals.py,410000,418000,412000,410000,418000,396000,0,2000,2000,2000,2000,12000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,1,1,1,1,1,1,0,1,0,0,0,0,
2,NO_ID,0.4166666667,0.25,parameters_med.csv,multi-objective-intervals.py,412000,410000,408000,412000,406000,408000,0,0,0,16000,20000,20000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,1,1,1,1,1,1,0,0,0,0,0,0,
3,NO_ID,0.08333333333,0.25,parameters_med.csv,multi-objective-intervals.py,408000,398000,412000,406000,408000,396000,0,0,0,2000,10000,8000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,1,1,1,1,1,1,0,0,0,0,0,1,
4,NO_ID,0.4166666667,0.35,parameters_med.csv,multi-objective-intervals.py,448000,456000,448000,430000,436000,442000,0,0,2000,4000,4000,8000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,1,1,1,1,1,1,0,0,0,0,0,1,
5,NO_ID,0.4166666667,0.15,parameters_med.csv,multi-objective-intervals.py,298000,304000,308000,306000,294000,294000,0,0,0,6000,8000,26000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,1,1,0,
6,NO_ID,0.4722222222,0.15,parameters_med.csv,multi-objective-intervals.py,292000,296000,294000,290000,294000,302000,0,0,4000,4000,16000,18000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,0,
7,NO_ID,0.3611111111,0.15,parameters_med.csv,multi-objective-intervals.py,254000,258000,258000,250000,244000,236000,0,0,0,8000,14000,20000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,0,
8,NO_ID,0.25,0.35,parameters_med.csv,multi-objective-intervals.py,438000,452000,454000,454000,454000,446000,0,2000,4000,6000,12000,20000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,1,1,1,1,1,1,0,1,0,1,0,0,
9,NO_ID,0.25,0.15,parameters_med.csv,multi-objective-intervals.py,296000,304000,296000,304000,288000,286000,0,0,0,2000,14000,24000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,0,
11,NO_ID,0.1944444444,0.15,parameters_med.csv,multi-objective-intervals.py,284000,282000,276000,260000,270000,262000,0,0,0,2000,8000,10000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,1,1,
